company_id,company_name,year,all_dividend,all_dividend_new
2493,揚博,2020,2.5,2.371884822845459
2495,普安,2020,0.3,0.1684759110212326
2496,卓越,2020,4.52042894,4.2591023445129395
2497,怡利電,2020,0.0,0.004228330682963133
2498,宏達電,2020,0.0,-0.0112580182030797
2501,國建,2020,1.0,1.0043439865112305
2504,國產,2020,1.5,0.6117337942123413
2505,國揚,2020,2.5,2.6142477989196777
2506,太設,2020,0.4,0.07093636691570282
2509,全坤建,2020,1.5,1.3683464527130127
2511,太子,2020,0.4,0.34322306513786316
2514,龍邦,2020,0.0,1.5425317287445068
2515,中工,2020,0.233,0.23869068920612335
2516,新建,2020,0.0,0.015511319041252136
2520,冠德,2020,3.4,3.4865634441375732
2524,京城,2020,0.0,1.253938913345337
2527,宏璟,2020,1.4,1.1750365495681763
2528,皇普,2020,0.0,0.03143366053700447
2530,華建,2020,0.0,0.054446205496788025
2534,宏盛,2020,1.0,0.9620303511619568
2535,達欣工,2020,2.50826908,2.547576427459717
2536,宏普,2020,1.2,1.237000823020935
2537,聯上發,2020,0.4,0.43075233697891235
2538,基泰,2020,0.5,0.437823086977005
2539,櫻花建,2020,1.6,1.099493145942688
2540,愛山林,2020,1.0,1.8387730121612549
2542,興富發,2020,2.0,1.6809029579162598
2543,皇昌,2020,0.0,0.026246320456266403
2545,皇翔,2020,4.5,2.442417860031128
2546,根基,2020,3.6,3.5954577922821045
2547,日勝生,2020,0.62,0.6102181077003479
2548,華固,2020,7.0,6.8482866287231445
2596,綠意,2020,1.2,1.2012817859649658
2597,潤弘,2020,10.2,5.290566444396973
2601,益航,2020,0.0,-0.020079348236322403
2603,長榮,2020,2.48660241,3.6776914596557617
2605,新興,2020,0.5,0.448739618062973
2606,裕民,2020,1.2,1.1862579584121704
2607,榮運,2020,0.3,0.343604177236557
2608,嘉里大榮,2020,1.68,1.7239677906036377
2609,陽明,2020,0.0,0.0717059001326561
2610,華航,2020,0.0,0.1644166111946106
2611,志信,2020,0.0,0.04852231591939926
2612,中航,2020,1.6,1.432021141052246
2613,中櫃,2020,0.2,0.1885555535554886
2614,東森,2020,0.8,0.5050938725471497
2615,萬海,2020,2.0,2.311436176300049
2616,山隆,2020,2.2,2.1299967765808105
2617,台航,2020,0.9,0.901328444480896
2618,長榮航,2020,0.0,0.03659924119710922
2630,亞航,2020,0.29000000000000004,0.24151456356048584
2633,台灣高鐵,2020,1.05,0.7084087133407593
2634,漢翔,2020,0.2,0.30669105052948
2636,台驊投控,2020,3.2,3.197333574295044
2637,慧洋-KY,2020,1.5,1.3463423252105713
2640,大車隊,2020,4.4,4.198726654052734
2641,正德,2020,0.0,0.04561511054635048
2642,宅配通,2020,1.8,1.6231073141098022
2643,捷迅,2020,4.0,4.042459011077881
2701,萬企,2020,0.25,0.2759339213371277
2702,華園,2020,0.0,0.022739242762327194
2704,國賓,2020,0.0,0.3324653208255768
2705,六福,2020,0.0,0.03557559847831726
2706,第一店,2020,0.15,0.3416406214237213
2707,晶華,2020,4.38912,4.320864200592041
2712,遠雄來,2020,0.7,0.7035961151123047
2718,晶悅,2020,0.0,0.08834785223007202
2719,燦星旅,2020,0.0,0.0024884571321308613
2722,夏都,2020,0.5,0.6638328433036804
2723,美食-KY,2020,4.0,3.536217212677002
2724,富驛-KY,2020,0.0,0.009693744592368603
2726,雅茗-KY,2020,0.50004204,0.5250075459480286
2727,王品,2020,4.3040913,4.191858768463135
2729,瓦城,2020,14.5,6.815048694610596
2731,雄獅,2020,0.0,0.06600212305784225
2732,六角,2020,2.98409631,2.9200141429901123
2734,易飛網,2020,0.0,0.0020455135963857174
2736,高野,2020,0.2,0.21710240840911865
2739,寒舍,2020,0.0,0.03452472761273384
2740,天蔥,2020,0.0,-0.002980470657348633
2743,山富,2020,0.0,0.015841972082853317
2745,五福,2020,0.0,0.04205809161067009
2748,雲品,2020,1.0,1.0873005390167236
2752,豆府,2020,9.0,8.936902046203613
2754,亞洲藏壽司,2020,0.5,0.515790581703186
2755,揚秦,2020,2.0,2.072482109069824
2801,彰銀,2020,0.46,0.5416874289512634
2809,京城銀,2020,1.8,1.7469781637191772
2812,台中銀,2020,0.69,0.7219328880310059
2816,旺旺保,2020,0.8,0.696341872215271
2820,華票,2020,0.87,0.8433206677436829
2823,中壽,2020,0.8,1.0689290761947632
2832,台產,2020,1.1,1.1102049350738525
2834,臺企銀,2020,0.4400000000000001,0.5363427400588989
2836,高雄銀,2020,0.48,0.4066654145717621
2838,聯邦銀,2020,0.631,0.6934188008308411
2841,台開,2020,0.0,0.06993767619132996
2845,遠東銀,2020,0.517,0.5954045057296753
2849,安泰銀,2020,0.73,0.7092604041099548
2850,新產,2020,1.95,2.533557891845703
2851,中再保,2020,1.3,1.4479658603668213
2852,第一保,2020,0.35,0.30275988578796387
2855,統一證,2020,1.9,1.9426791667938232
2867,三商壽,2020,0.0,0.29774269461631775
2880,華南金,2020,0.529,0.5532234907150269
2881,富邦金,2020,3.0,2.9569215774536133
2882,國泰金,2020,2.5,2.3235411643981934
2883,開發金,2020,0.54973791,0.5197760462760925
2884,玉山金,2020,1.22,1.2361829280853271
2885,元大金,2020,1.2,1.1706256866455078
2886,兆豐金,2020,1.58,1.2824867963790894
2887,台新金,2020,1.00947476,0.8993296027183533
2888,新光金,2020,0.40014149,0.6910668015480042
2889,國票金,2020,1.0,0.8484420776367188
2890,永豐金,2020,0.7,0.8048965334892273
2891,中信金,2020,1.05,1.1219980716705322
2892,第一金,2020,1.0,1.0568244457244873
2897,王道銀行,2020,0.2,0.37330520153045654
2901,欣欣,2020,0.1754967,0.1549656242132187
2903,遠百,2020,1.1,1.1657767295837402
2904,匯僑,2020,2.0,1.9394431114196777
2905,三商,2020,1.0,1.1077464818954468
2906,高林,2020,0.3,0.34518733620643616
2908,特力,2020,1.07,1.0714205503463745
2910,統領,2020,0.5,0.5638094544410706
2911,麗嬰房,2020,0.0,-0.0016382518224418163
2912,統一超,2020,9.0,8.731983184814453
2913,農林,2020,0.0,0.07069521397352219
2915,潤泰全,2020,5.0,8.08630084991455
2916,滿心,2020,1.5,0.9559949040412903
2923,鼎固-KY,2020,1.2,0.8355767130851746
2924,東凌-KY,2020,0.0,-0.0004939988721162081
2926,誠品生活,2020,0.84,0.8606782555580139
2928,紅馬-KY,2020,0.0,0.026940373703837395
2929,淘帝-KY,2020,0.0,0.014664405956864357
2936,客思達-KY,2020,0.0,1.7571063041687012
2937,集雅社,2020,2.35,2.3172945976257324
2939,凱羿-KY,2020,2.0,0.6423836350440979
3002,歐格,2020,0.102,0.2629900574684143
3003,健和興,2020,1.2,1.2551995515823364
3004,豐達科,2020,0.5,1.0735387802124023
3005,神基,2020,3.58708898,3.251061201095581
3006,晶豪科,2020,2.0,2.212576389312744
3008,大立光,2020,91.5,89.86071014404297
3010,華立,2020,4.4,4.359743118286133
3011,今皓,2020,0.0,0.007312927395105362
3013,晟銘電,2020,0.3,0.31201013922691345
3014,聯陽,2020,6.0,5.449268341064453
3015,全漢,2020,3.0,3.1362767219543457
3016,嘉晶,2020,0.24955765,0.13863474130630493
3017,奇鋐,2020,2.8,2.8635811805725098
3018,同開,2020,0.0,2.9324903152883053e-05
3019,亞光,2020,1.0,1.0080136060714722
3021,鴻名,2020,0.7,0.6334607601165771
3022,威強電,2020,2.0,2.0974678993225098
3023,信邦,2020,6.3,6.391136646270752
3024,憶聲,2020,0.1,0.09997177869081497
3025,星通,2020,1.0,0.7584261298179626
3026,禾伸堂,2020,8.0,7.756564140319824
3027,盛達,2020,0.0,0.21028707921504974
3028,增你強,2020,1.9001532,1.9539127349853516
3029,零壹,2020,3.000667104,2.539625883102417
3030,德律,2020,3.3,3.5682790279388428
3031,佰鴻,2020,0.8,0.7643715143203735
3032,偉訓,2020,3.1,2.9947824478149414
3033,威健,2020,1.33341226,1.3976972103118896
3034,聯詠,2020,15.6,14.389578819274902
3035,智原,2020,1.0,0.9435265064239502
3036,文曄,2020,3.20270134,2.7392051219940186
3037,欣興,2020,1.4,1.4439281225204468
3038,全台,2020,1.2,1.165399193763733
3040,遠見,2020,5.7,5.58621072769165
3041,揚智,2020,0.0,0.010077522136271
3042,晶技,2020,3.8,3.648198366165161
3043,科風,2020,0.0,0.0028124013915657997
3044,健鼎,2020,7.35,7.393099308013916
3045,台灣大,2020,4.3,4.249178409576416
3046,建碁,2020,0.0,0.0056275115348398685
3047,訊舟,2020,0.29,0.3368077576160431
3048,益登,2020,2.9,2.4664363861083984
3049,和鑫,2020,0.3899999,0.3811121881008148
3050,鈺德,2020,0.6,0.6283465623855591
3051,力特,2020,0.0,-0.0085651446133852
3052,夆典,2020,0.8,1.302520990371704
3054,立萬利,2020,0.0,0.00996374897658825
3055,蔚華科,2020,0.2,0.22311724722385406
3056,總太,2020,4.4,3.6755638122558594
3057,喬鼎,2020,0.0,0.003383995732292533
3058,立德,2020,0.15,0.08006083965301514
3059,華晶科,2020,0.5,0.5605394840240479
3060,銘異,2020,0.0,-0.018229128792881966
3062,建漢,2020,0.15,0.16277183592319489
3064,泰偉,2020,0.0,-0.002951099304482341
3066,李洲,2020,0.0,0.007468452211469412
3067,全域,2020,0.0,-0.010966351255774498
3071,協禧,2020,1.6,1.05305016040802
3073,天方能源,2020,0.0,-0.006159313954412937
3078,僑威,2020,3.15,3.162619113922119
3081,聯亞,2020,5.0,5.137172222137451
3083,網龍,2020,0.0,0.01945960894227028
3085,新零售,2020,0.0,-0.006390912923961878
3086,華義,2020,0.0,-0.02248002216219902
3088,艾訊,2020,2.57013434,2.579118490219116
3089,元炬,2020,0.0,0.005560010205954313
3090,日電貿,2020,3.1,2.7282731533050537
3092,鴻碩,2020,1.376447076,1.1910706758499146
3093,港建,2020,4.2,4.126004695892334
3094,聯傑,2020,0.8,0.6250919699668884
3095,及成,2020,0.0,-0.001681144000031054
3105,穩懋,2020,10.0,9.817464828491211
3114,好德,2020,1.2,1.3108391761779785
3115,寶島極,2020,0.0,0.001811993308365345
3118,進階,2020,1.6,1.5320801734924316
3122,笙泉,2020,0.0,-0.004444470163434744
3128,昇銳,2020,0.55,0.568590521812439
3130,一零四,2020,7.8,7.645504951477051
3131,弘塑,2020,11.0,10.963340759277344
3138,耀登,2020,1.6,1.6354390382766724
3141,晶宏,2020,0.71157302,0.991548478603363
3144,新揚科,2020,1.6,1.649269461631775
3147,大綜,2020,2.1,2.0297179222106934
3149,正達,2020,0.0,-0.0028435327112674713
3152,璟德,2020,10.8,10.58430004119873
3162,精確,2020,0.0,0.005767476744949818
3163,波若威,2020,2.5,2.4332544803619385
3164,景岳,2020,0.7,0.7016763687133789
3167,大量,2020,3.0,2.9445695877075195
3169,亞信,2020,2.5,2.4920332431793213
3171,新洲,2020,1.85,1.7201776504516602
3176,基亞,2020,0.0,0.1253698617219925
3178,公準,2020,1.2,1.3697788715362549
3188,鑫龍騰,2020,0.3,0.2538285255432129
3189,景碩,2020,1.0,1.0726053714752197
3191,和進,2020,0.0,0.0006782354321330786
3202,樺晟,2020,0.0,-0.011244380846619606
3205,佰研,2020,0.0,0.03890286013484001
3206,志豐,2020,2.0,1.6411575078964233
